id;questionId;title;correct
802;200;XVI в.;false
803;200;XVII в.;true
804;200;XVIII в.;false
805;200;XIX в.;false
806;201;Священная Римская империя;false
807;201;Габсбургская империя;true
808;201;Германия;false
809;201;Итальянское королевство;false
810;201;Западная Римская империя;false
811;202;Христо Ботев;false
812;202;Димитрий Турцович;false
813;202;Димитр Благоев;false
814;202;Лайош Кошут;true
815;202;Шандор Петёфи;false
816;203;Палермо;false
817;203;Неаполь;false
818;203;Мессина;false
819;203;Рим;false
820;203;Калатафими;true
821;204;якобинцы;false
822;204;снисходительные;false
823;204;болото;true
824;204;"бешеные";false
825;204;жирондисты;false
826;205;1817-1842;false
827;205;1842-1882;false
828;205;1807-1882;true
829;205;1825-1879;false
830;205;1832-1897;false
831;206;2,4,5,6;false
832;206;1,3,4,6;true
833;206;1,2,3,4,5,6;false
834;206;2,5,6;false
835;206;1,2,5,6;false
836;207;Англии;false
837;207;Нидерландах;false
838;207;Португалии;false
839;207;Франции;true
840;207;Испании;false
841;208;восстание Роберта Кета в Англии;false
842;208;Жакерия во Франции;false
843;208;восстание Уота Тайлера в Англии;false
844;208;крестьянская война в Германии;true
845;208;гуситские войны в Чехии;false
846;209;февральской революции 1848 г.;true
847;209;народной войны в Испании против французских завоевателей;false
848;209;государственного переворота 9 ноября 1799 г.;false
849;209;Великой французской буржуазной революции (10 августа 1792 г.);false
850;209;июньского (1848г.) восстания парижских рабочих;false
851;210;"вернувшихся";false
852;210;"социалистического реализма";false
853;210;"неореализма";true
854;210;"авангардизма";false
855;210;"рассерженных";false
856;211;Потсдамской;false
857;211;Крымской (Ялтинской);true
858;211;Тегеранской;false
859;211;Московской;false
860;211;Парижской мирной;false
861;212;вторая;false
862;212;третья;false
863;212;четвертая;true
864;212;пятая;false
865;212;шестая;false
866;213;1993;false
867;213;1994;false
868;213;1996;false
869;213;1995;false
870;213;1992;true
871;214;Украина;false
872;214;Узбекистан;false
873;214;Россия;true
874;214;Казахстан;false
875;214;Беларусь;false
876;215;низовья Сырдарьи;false
877;215;Северное Приаралье;false
878;215;Семиречье;false
879;215;правобережье Амударьи;true
880;215;район Бишкека;false
881;216;Требек в 1820 г.;false
882;216;Флорио Беневини в 1718 г.;false
883;216;Негри в 1820 г.;true
884;216;Бекович-Черкасский в 1717 г.;false
885;216;Иван Хохлов в 1620-1622 гг.;false
886;217;советско-чехословакскому договору (1945г.);true
887;217;условиям Венского арбитража (1940г.);false
888;217;Договору о советско-польской границе (1945г.);false
889;217;решению Парижской мирной конференции;false
890;217;В и D;false
891;218;Николая I;false
892;218;Александра I;false
893;218;Петра I;true
894;218;Ивана IV;false
895;218;Екатерины II;false
896;219;1956;true
897;219;1945;false
898;219;1946;false
899;219;1991;false
900;219;1958;false
901;220;24-дневной кампании;true
902;220;шестимесячной наступательной операции;false
903;220;месячного наступления в Монголии и Китае;false
904;220;60-дневной кампании;false
905;220;трехмесячного наступления в союзе с американскими войсками;false
906;221;знаменитым русским строителем Федором Конем;false
907;221;итальянскими зодчими;false
908;221;византийскими архитекторами;true
909;221;Аристотелем Фиорованти;false
910;221;Феофаном Греком;false
911;222;5,6,7;false
912;222;2,4,5,6;false
913;222;1,3,5,6;true
914;222;2,4,7;false
915;222;1,3,5;false
916;223;Г.И.Невельской;false
917;223;Ф.Ф.Беллинсгаузен;false
918;223;М.П.Лазарев;false
919;223;Ф.П.Литке;true
920;223;И.В.Крузенштерн;false
921;224;Северный Иран;false
922;224;побережье Аравийского моря;false
923;224;Западный Иран;false
924;224;область, прилегающая к Каспийскому морю;false
925;224;область, прилегающая к Персидскому заливу;true
926;225;Шанхае;true
927;225;Пекине;false
928;225;Нанкине;false
929;225;Кантоне;false
930;225;Ханое;false
931;226;Индия;false
932;226;Индонезия;true
933;226;Пакистан;false
934;226;Малайзия;false
935;226;Сингапур;false
936;227;храм в Аджанте;false
937;227;минарет Кутб-Минар;false
938;227;храм в Ориссе;false
939;227;цитадель в Мохенджо-Даро;false
940;227;мавзолей Тадж-Махал;true
941;228;V в. н.э.;false
942;228;II в. н.э.;false
943;228;IV в. до н.э.;false
944;228;III в. до н.э.;true
945;228;I в. н.э.;false
946;229;игральные кости;false
947;229;шахматы;true
948;229;домино;false
949;229;нарды;false
950;229;лото;false
951;230;Португалии;false
952;230;Великобритании;true
953;230;Франции;false
954;230;Испании;false
955;230;Германии;false
956;231;Япония;false
957;231;КНДР;false
958;231;Республика Корея;false
959;231;Тайвань;true
960;231;США;false
961;232;в марте 1953 г.;false
962;232;в апреле 1967 г.;false
963;232;в мае 1961 г.;true
964;232;в сентябре 1971 г.;false
965;232;в ноябре 1950 г.;false
966;233;Ризакулихану;false
967;233;Исмаилшаху;false
968;233;Нуралихану;false
969;233;Надиршаху Афшару;true
970;233;Анушаху;false
971;234;1950-1953 гг.;true
972;234;1958-1962 гг.;false
973;234;1949-1950 гг.;false
974;234;1968-1970 гг.;false
975;234;1970-1976 гг.;false
976;235;Варна;false
977;235;Газбон;true
978;235;Габаза;false
979;235;Галикарнас;false
980;235;Паропамиз;false
981;236;Йорксити;false
982;236;Манхэттен;false
983;236;Новый Орлеан;false
984;236;Новый Амстердам;true
985;236;Гранвил;false
986;237;ополчение Идальго было разбито испанскими колониальными войсками;false
987;237;была провозглашена независимость Боливии;true
988;237;испанские войска были разбиты армией Боливара;false
989;237;началась война США с Мексикой;false
990;237;Бразилия добилась своей независимости;false
991;238;Симону Боливару;true
992;238;Мигелю Идальго;false
993;238;Хосе Морелосу;false
994;238;Хосе Сан-Мартину;false
995;238;Туссену Лувертюру;false
996;239;усилить милитаризацию экономики стран Европы;false
997;239;укрепить демократию в Европе путем оказания срочной экономической помощи;true
998;239;ускорить формирование военно-промышленного комплекса США;false
999;239;увеличить гонку вооружений;false
1000;239;все ответы верны;false
1001;240;1963-1966;false
1002;240;1960-1963;true
1003;240;1958-1961;false
1004;240;1965-1969;false
1005;240;1954-1958;false
1006;241;Боливии;false
1007;241;Чили;false
1008;241;Гондурасе;false
1009;241;Эквадоре;false
1010;241;среди приведённых ответов нет правильного;true
1011;242;Бразилия и Уругвай;false
1012;242;Аргентина и Гаити;false
1013;242;Мексика и Чили;false
1014;242;Перу и Мексика;true
1015;242;Великая Колумбия и Патагония;false
1016;243;Венесуэла и Бразилия;false
1017;243;Эквадор и Аргентина;false
1018;243;Чили и Уругвай;true
1019;243;Соединенные Провинции Центральной Америки и Патагония;false
1020;243;Гвиана и Аргентина;false
1021;244;все ответы верны;false
1022;244;1,3,7,10;false
1023;244;8,9,10;false
1024;244;4,6,8,9;false
1025;244;1,3,4,6,7,8,9;true
1026;245;Панамы;false
1027;245;Коста-Рики;true
1028;245;Гватемалы;false
1029;245;Сальвадора;false
1030;245;Эквадора;false
1031;246;Испании;true
1032;246;Португалии;false
1033;246;Германии;false
1034;246;Великобритании;false
1035;246;Франции;false
1036;247;Абидос;false
1037;247;Сидон;true
1038;247;Саис;false
1039;247;Сиена;false
1040;247;Сиут;false
1041;248;в IV в. до н.э., с провозглашением Римской республики;false
1042;248;в I в. до н.э.,с восстанием Спартака;false
1043;248;в III в. н.э., с началом распада империи и постоянными войнами;false
1044;248;в IV в. н.э., с утверждением христианской религии в Риме;true
1045;248;в III в. до н.э., с вторжением Ганнибала в Италию;false
1046;249;Тигра, Нила, По;false
1047;249;По, Дона, Нила;true
1048;249;Днепра, Дуная, Евфрата;false
1049;249;Днестра, Днепра, Тигра;false
1050;249;Тигра, Евфрата, Нила;false
1051;250;древнем Риме;false
1052;250;Ассирийском;false
1053;250;древнем Египте;false
1054;250;Византийском;false
1055;250;Персидском;true
1056;251;изготовление керамики, изобретение лука и стрел;false
1057;251;появление наскальных рисунков, первые захоронения умерших;false
1058;251;домостроительство, захоронение  умерших;false
1059;251;первые наскальные рисунки, изобретение лука и стрел;true
1060;251;изобретение лука и стрел, первые наскальные рисунки;false
1061;252;охота, собирательство;false
1062;252;охота, собирательство, рыболовство;true
1063;252;собирательство, приручение животных, мотыжное земледелие;false
1064;252;ремесло, земледелие, скотоводство;false
1065;252;охота, мотыжное земледелие, приручение животных;false
1066;253;в XIX в. до н.э.;false
1067;253;в XX в. до н.э.;false
1068;253;в XXI в. до н.э.;true
1069;253;в XVIII в. до н.э.;false
1070;253;в XVII в. до н.э.;false
1071;254;Минерва;false
1072;254;Диана;false
1073;254;Юнона;false
1074;254;Церера;true
1075;254;Венера;false
1076;255;менады;true
1077;255;нимфы;false
1078;255;русалки;false
1079;255;музы;false
1080;255;жрицы;false
1081;256;Поликлет;false
1082;256;Фидий;true
1083;256;Мирон;false
1084;256;Гесиод;false
1085;256;Аполлодор;false
1086;257;хирурга;false
1087;257;терапевта;false
1088;257;акушера-гинеколога;false
1089;257;педиатра;false
1090;257;провизора.;true
1091;258;сине-багровая;false
1092;258;багрово-красная;true
1093;258;красная с коричневатым оттенком;false
1094;258;коричневато-желтоватая;false
1095;258;буровато-зеленоватая.;false
1096;259;резаных ран;false
1097;259;рубленых ран;false
1098;259;ушиблено-рваных ран;true
1099;259;колотых ран;false
1100;259;огнестрельных ран.;false
1101;260;легкой;true
1102;260;средней;false
1103;260;сильной;false
1104;260;тяжелой.;false
1105;261;легкой;false
1106;261;средней;true
1107;261;сильной;false
1108;261;тяжелой.;false
1109;262;легкой;false
1110;262;средней;false
1111;262;сильной;true
1112;262;тяжелой.;false
1113;263;причины смерти;false
1114;263;характера и степени вреда здоровью;false
1115;263;физического и психического состояния подозреваемого, об¬виняемого, потерпевшего или свидетеля;false
1116;263;возраста подозреваемого, обвиняемого или потерпевшего;false
1117;263;во всех указанных выше случаях.;true
1118;264;мышечное окоченение;false
1119;264;охлаждение трупа;false
1120;264;трупные пятна;false
1121;264;аутолиз;false
1122;264;все перечисленные.;true
1123;265;давность наступления смерти;false
1124;265;вероятную причину смерти;false
1125;265;особенности рельефа поверхности, на которой лежал труп;false
1126;265;изменение положения трупа;false
1127;265;все перечисленное.;true
1128;266;является несомненным доказательством смерти;false
1129;266;позволяет судить о давности наступления смерти;false
1130;266;может ориентировать эксперта в отношении причины смерти;false
1131;266;в некоторых случаях позволяет судить о позе человека в момент остановки сердца;false
1132;266;все ответы верны.;true
1133;267;односторонний договор;false
1134;267;консенсуальный договор;true
1135;267;реальный договр;false
1136;268;способ обеспечения обязательства;false
1137;268;условие о непреодолимой силе;false
1138;268;предмет договора;true
1139;269;возможность каждого члена заключать договоры от имени всего юридического лица;false
1140;269;равное распределение прибыли между членами юридического лица;false
1141;269;принадлежность имущества юридического лица ему как таковому, а не отдельным его членам;true
1142;270;договор товарищества;false
1143;270;договор займа;true
1144;270;договор поручения;false
1145;271;неформалоьное соглашение, не пользующееся исковой защитой;true
1146;271;безымянный контракт;false
1147;271;консенсуальный договор;false
1148;272;личная обида;false
1149;272;ведение чужих дел без поручения;true
1150;272;соглашение об установлении денежного долга;false
1151;273;вина лица, причинившего вред;true
1152;273;личная обида потерпевшего;false
1153;273;недееспособность лица, причинившего вред;false
1154;274;неосновательное обогащение;false
1155;274;ответственность судьи за ненадлежащее ведение судопроизводства;false
1156;274;корыстное посягательство на чужую вещь;true
1157;275;ответственность за поставленное или подвешенное на здании или в квартире;true
1158;275;личная обида;false
1159;275;платеж несуществующего долга;false
1160;276;переход личных и имущественных прав умершего лица к одному лицу;false
1161;276;переход имущественных прав умершего лица к одному или нескольким лицам;false
1162;276;переход имущественных прав и обязанностей умершего лица к одному или нескольким другим лицам;true
1163;277;четыре;false
1164;277;две;false
1165;277;пять;true
1166;278;всякое распоряжение лица своим имуществом на случай смерти;false
1167;278;распоряжение лица своим имуществом на случай смерти, содержащее назначение наследника;true
1168;278;многосторонняя сделка, выражающая волю одного лица - завещателя;false
1169;279;подробного перечисления всего имущества, принадлежащего завещателю;true
1170;279;подназаначения наследника;false
1171;279;соблюдения установленной формы завещания;false
1172;280;да, существует;false
1173;280;нет, не существует;false
1174;280;существует много идеологий, каждая из которых может стать государственной;true
1175;281;социализм, капитализм, фундаментализм;false
1176;281;консерватизм, либерализм, социал-демократия;true
1177;281;коммунизм, фашизм, либерал-демократия;false
1178;282;анархизм;true
1179;282;коммунизм;false
1180;282;утопия;false
1181;283;воклюз;false
1182;283;анклав;true
1183;283;гетто;false
1184;284;Декларация прав и свобод человека и гражданина 1990 г.;false
1185;284;Европейская хартия прав человека 1950 г.;false
1186;284;Всеобщая декларация прав человека 1948 г;true
1187;285;федеральная,  региональная, местная;false
1188;285;законодательная, исполнительная, судебная;true
1189;285;политическая, экономическая, военная;false
1190;286;территориальная общность, т.е. все граждане одного государства;true
1191;286;этническая общность, т.е. все представители одного народа;false
1192;286;политическая общность, т.е. все сторонники одной идеологии;false
1193;287;воспитание;false
1194;287;агитация;true
1195;287;реклама;false
1196;288;Россия;false
1197;288;США;false
1198;288;Италия;true
1199;289;геополитика;false
1200;289;биополитика;true
1201;289;этнополитика;false
1202;290;абсентеизм;true
1203;290;деизм;false
1204;290;атеизм;false
1205;291;онтология;false
1206;291;акмеология;true
1207;291;гносеология;false
1208;292;Циолковский;false
1209;292;Флоренский;false
1210;292;Вернандский;true
1211;293;ангажирование;false
1212;293;дезавуирование;true
1213;293;патронирование;false
1214;294;инфократия;true
1215;294;партократия;false
1216;294;олигархия;false
1217;295;подтверждающиеся гипотезы;false
1218;295;исходные гипотезы;true
1219;295;гипотезы второго уровня;true
1220;295;частные гипотезы.;false
1221;296;количественное;true
1222;296;первичное;false
1223;296;качественное;true
1224;296;лабораторное.;false
1225;297;счет фактура;false
1226;297;квитанция;false
1227;297;бланк;true
1228;297;анкета.;false
1229;298;глубинные интервью;false
1230;298;неформализованные интервью;true
1231;298;фокусированное интервью;false
1232;298;групповое интервью;false
1233;299;панель;false
1234;299;эксперимент;false
1235;299;экспертная оценка;true
1236;299;метод мозговой атаки.;false
1237;300;достоверность;false
1238;300;оперативность;true
1239;300;субъективность получаемой информации;false
1240;300;экономия средств и времени;true
1241;301;достоверность;true
1242;301;оперативность;false
1243;301;субъективность получаемой информации;true
1244;301;экономия средств и времени.;false
1245;302;анкетирование;false
1246;302;наблюдение;false
1247;302;эксперимент;false
1248;302;анализ документов.;true
1249;303;по форме изложения;true
1250;303;по общей значимости;true
1251;303;по способу фиксации;true
1252;303;по достоверности информации.;false
1253;304;основное, выявляемое в ходе исследования противоречие;true
1254;304;специфика исследования;false
1255;304;совокупность лиц;false
1256;304;расчет выборки.;false
1257;305;введение;false
1258;305;паспортичка;true
1259;305;основная часть;false
1260;305;заключение.;false
1261;306;До начала составления самой программы;true
1262;306;После составления программы;false
1263;306;В процессе составления программы;false
1264;307;представление алгоритма в виде схемы;true
1265;307;язык программирования высокого уровня;false
1266;307;словесное описание алгоритма;false
1267;308;ассемблер;false
1268;308;паскаль;false
1269;308;компилятор;true
1270;308;фортран;false
1271;309;необходимо рисовать, если направление потока сверху вниз и слева направо;false
1272;309;рисовать не нужно;false
1273;309;необходимо рисовать, если направление потока снизу вверх и справа налево;true
1274;309;можно рисовать или не рисовать;false
1275;310;сведение задачи к математической модели, для которой известен метод решения;false
1276;310;выбор наилучшего метода из имеющихся;false
1277;310;точное описание данных, условий задачи и ее целого решения;false
1278;310;определение последовательности действий, ведущих к получению результатов;true
1279;311;Макроассемблер;false
1280;311;Шестнадцатеричный язык;false
1281;311;Фортран;true
1282;311;Ассемблер;false
1283;312;линейным;true
1284;312;циклическим;false
1285;312;разветвленным;false
1286;312;простым;false
1287;313;постановка задачи, разработка математической модели, проектирование программ;false
1288;313;постановка задачи, разработка математической модели;true
1289;313;постановка задачи, выбор метода решения, проектирование программ;false
1290;313;постановка задачи, разработка математической модели, выбор метода решения;false
1291;314;CHAR;true
1292;314;STRING;false
1293;314;BYTE;false
1294;314;WORD;false
1295;315;a, x, summa;true
1296;315;x, a;false
1297;315;sqr,x,a;false
1298;315;summa, sqr, x, a;false
1299;316;большинство работающих занято производством, хранением, переработкой и реализацией информации, особенно ее высшей формы — знаний;true
1300;316;персональные компьютеры широко используются во всех сферах деятельности;false
1301;316;обработка информации производится с использованием ЭВМ.;false
1302;317;процесс повсеместного распространения вычислительной техники;false
1303;317;организованный социально-экономический и научно-технический процесс создания оптимальных условий для удовлетворения информационных потребностей и реализации прав граждан, органов государственной власти, органов местного самоуправления, организаций на основе формирования и использования информационных ресурсов с помощью средств вычислительной техники;true
1304;317;процесс внедрения новых информационных технологий.;false
1305;318;процесс развития и внедрения технической базы компьютеров, обеспечивающий оперативное получение результатов переработки информации;true
1306;318;комплекс мер, направленных на обеспечение полного использования достоверного и непрерывного знания во всех сферах деятельности;false
1307;318;процесс замены больших ЭВМ на микро-ЭВМ.;false
1308;319;знание современных программных продуктов;false
1309;319;знание иностранных языков и умение использовать их в своей деятельности;false
1310;319;умение целенаправленно работать с информацией и использовать ее для получения, обработки и передачи в компьютерную информационную технологию.;true
1311;320;отдельные документы, отдельные массивы документов, документы и массивы документов в информационных системах (библиотеках, фондах, банках данных);true
1312;320;первичные документы, которые используются предприятиями для осуществления своей деятельности;false
1313;320;отчетные документы, необходимые для принятия управленческих решений.;false
1314;321;услуги по разработке программных продуктов, подлежащих реализации;true
1315;321;система экономических, правовых и организационных отношений по торговле продуктами интеллектуального труда на коммерческой основе;false
1316;321;услуги по сопровождению программных продуктов.;false
1317;322;лицензии, ноу-хау, информационные технологии;true
1318;322;оборудование, помещения;false
1319;322;бланки первичных документов, вычислительная техника.;false
1320;323;гуманитарная наука;false
1321;323;прикладная наука;true
1322;323;общественная наука.;false
1323;324;отрасль народного хозяйства, которая объединяет совокупность предприятий разных форм собственности, где занимаются производством компьютерной техники, программных продуктов, разработкой современных технологий преобразования информации;false
1324;324;наука, направленная на аппаратное моделирование структур, подобных структуре человеческого мозга;false
1325;324;наука об общих принципах управления в различных системах — технических, биологических, социальных и др.;true
1326;325;совокупность сведений, отражающих социально экономические процессы и служащих для управления этими процессами и коллективами людей в производственной и непроизводственной сфере;true
1327;325;отдельные факты, характеризующие объекты, процессы и явления в конкретной предметной области, а также их свойства;false
1328;325;выявленные закономерности в конкретной предметной области, позволяющие решать поставленные задачи.;false
1329;326;ускорить процесс обработки информации;false
1330;326;распределить объекты (предметы, явления, процессы, понятия) по классам в соответствии с определенными признаками, сгруппировать их на качественно новом уровне;true
1331;326;улучшить качество разрабатываемых отчетных документов.;false
1332;327;иерархический, фасетный, дескрипторный;true
1333;327;количественный и суммовой;false
1334;327;дебетовый и кредитовый.;false
1335;328;отдельные факты, характеризующие объекты, процессы, явления. Это — признаки или записанные наблюдения, которые по каким-то причинам не используются, а только хранятся;true
1336;328;это выявленные закономерности в определенной предметной области;false
1337;328;совокупность сведений, необходимых для организации хозяйственной деятельности предприятия.;false
1338;329;Психические расстройства при сердечно-сосудистых заболеваниях;false
1339;329;Психические расстройства при сосудистых заболеваниях головного мозга;true
1340;329;Психические расстройства при желудочно-кишечных заболеваниях;false
1341;329;Психические расстройства при черепно-мозговых травмах;true
1342;329;Психические расстройства при опухолях головного мозга;true
1343;329;Психические расстройства при инфекционных заболеваниях;false
1344;329;Психические расстройства при нейроинфекциях;true
1345;330;Начальный, поздний;false
1346;330;Начальный, острый, отдаленных последствий;false
1347;330;Начальный, подострый, поздний;false
1348;330;Острый, поздний, отдаленных последствий;false
1349;330;Начальный, острый, поздний, отдаленных последствий;true
1350;330;Начальный, острый, подострый;false
1351;331;Общемозговые;false
1352;331;Сумеречные;false
1353;331;Астенические;true
1354;331;Делириозные;false
1355;331;Бредовые;false
1356;331;Психоорганические;false
1357;331;Галлюцинаторно-бредовые;false
1358;332;Органического поражения головного мозга;false
1359;332;Общемозговые;true
1360;332;Галлюцинаторно-бредовые;false
1361;332;Выключения сознания;false
1362;332;Помрачения сознания;true
1363;333;Сумеречное состояние сознания;true
1364;333;Делирий;true
1365;333;Аменция;true
1366;333;Реактивный психоз;false
1367;333;Корсаковский психоз;true
1368;333;Парафренный психоз;false
1369;334;Сумеречное состояние сознания;true
1370;334;Делирий;false
1371;334;Аменция;false
1372;334;Онейроид;false
1373;334;Корсаковский психоз;false
1374;334;Аффективные психозы;false
1375;334;Галлюцинаторно-бредовые психозы;false
1376;335;Травматическая энцефалопатия;false
1377;335;Травматическая эпилепсия;false
1378;335;Травматическая деменция;false
1379;335;Травматические эндоформные психозы;false
1380;335;Травматический сурдомутизм;true
1381;335;Травматическая церебрастения;false
1382;336;Постельного режима;true
1383;336;Антибиотиков;false
1384;336;Транквилизаторов;false
1385;336;Гипотензивных средств;false
1386;336;Психотерапевтических процедур;false
1387;336;Физиотерапевтических процедур;false
1388;337;Эдогенным заболеваниям;false
1389;337;Эндогенно-органическим заболеваниям;true
1390;337;Экзогенным заболеваниям;false
1391;337;Экзогенно-органическим заболеваниям;false
1392;338;Предвестником судорожного припадка;false
1393;338;Начальной стадией припадка;true
1394;338;Осложнением припадка;false
1395;338;Малым эпилептическим припадком;false
1396;339;Аура, тоническая фаза, клоническая фаза, фаза генерализации судорог, постприпадочный сон;false
1397;339;Аура,  клоническая фаза, тоническая фаза, постприпадочныйсон;false
1398;339;Аура,  тоническая фаза, клоническая фаза, постприпадочныйсон;true
1399;339;Аура, клоническая фаза, тоническая фаза, фаза генерализации судорог, сон;false
1400;340;Большим судорожным припадкам;false
1401;340;Малым судорожным припадкам;false
1402;340;Очаговым судорожным припадкам;true
1403;340;Бессудорожным пароксизмам;false
1404;341;Вязкость, обстоятельность мышления;true
1405;341;Резонерство и разноплановость суждений;false
1406;341;Разорванность мышления;false
1407;341;Ускорение темпа мышления;false
1408;342;Кровотечение;true
1409;342;Перфорация;false
1410;342;Пенетрация;false
1411;342;Малигнизация;false
1412;342;Стеноз;false
1413;343;наличие газа в желчных протоках;true
1414;343;сочетание язвы с холециститом или панкреатитом;false
1415;343;субкомпенсированный стеноз выходного отдела желудка;false
1416;343;отрицательный гистаминовый тест Кея;false
1417;343;положительный гистаминовый тест Кея;false
1418;344;И.А. Ерюхин;false
1419;344;М.И. Лыткин;false
1420;344;А.А. Курыгин;true
1421;344;Ю.Л. Шевченко;false
1422;344;П.H. Зубарев;false
1423;344;Л.H. Бисенков;false
1424;345;интраперитонеально;true
1425;345;мезоперитонеально;false
1426;345;ретроперитонеально;false
1427;345;экстраперитонеально;false
1428;346;Hисходящее (каудальное);true
1429;346;Боковое (латеральное);false
1430;346;Внутреннее (медиальное);false
1431;346;Переднее (вентральное);false
1432;346;Заднее (дорзальное);false
1433;347;П.H.Hапалкова;false
1434;347;В.И.Колесова;true
1435;347;А.И.Абрикосова;false
1436;347;В.П.Образцова;false
1437;347;Г.В.Шора;false
1438;348;В правой подвздошной области;true
1439;348;В подложечной области;false
1440;348;В пупочной области;false
1441;348;Внизу живота;false
1442;348;По всему животу;false
1443;349;простом аппендиците;false
1444;349;деструктивном аппендиците;true
1445;349;вторичном аппенциците;false
1446;350;36-37 градусов С;false
1447;350;37-38 градусов С;true
1448;350;38-39 градусов С;false
1449;350;свыше 39 градусов С;false
1450;351;Габай;false
1451;351;Куленкампфа;false
1452;351;Крымова;true
1453;351;Яуре-Розанова;false
1454;351;Думбадзе;false
1455;352;H.H.Фомин;false
1456;352;А.С.Черемской;false
1457;352;М.И.Островский;false
1458;352;В.М.Воскресенский;true
1459;352;В.И.Колесов;false
1460;353;слабой подготовкой медперсонала;false
1461;353;атипичным течением заболевания;true
1462;353;пренебрежением рентгенологическим исследованием;false
1463;353;недостаточно полным клиническим обследованием больного;false
1464;353;отсутствием необходимой диагностической аппаратуры;false
1465;354;флегмона желудка;false
1466;354;острый илеит;false
1467;354;мочекаменная болезнь;true
1468;354;внематочная беременность;false
1469;354;правосторонняя плевропневмония;false
1470;355;шейхульисламы;false
1471;355;муфтии;false
1472;355;садры;false
1473;355;амалдары;false
1474;355;факихи;true
1475;356;германские племена;false
1476;356;племена, язык которых, не понимали римляне и греки;false
1477;356;борцы - повстанцы в Галлии, боровшиеся против Римской империи;true
1478;356;постоянные пешие войска в средневековой Европе;false
1479;356;среди приведенных ответов нет правильного;false
1480;357;свободных бедняков, мелких арендаторов земли;true
1481;357;рабов, которым давались небольшие участки земли и разрешалось построить хижину;false
1482;357;греческих колонистов, основавших города на территории Римской империи;false
1483;357;финикийских колонистов, основавших города на побережье Северной Африки;false
1484;357;С и D;false
1485;358;поездку германского императора Генриха IV к римскому папе Григорию VII в замок Каноссу;false
1486;358;необходимость идти на унизительные уступки;true
1487;358;это резиденция римского Папы в Италии, где он принимал кающихся грешников;false
1488;358;паломничество грешников;false
1489;358;среди приведенных ответов нет правильного;false
1490;359;экономический паритет;false
1491;359;общественный прогресс;true
1492;359;релятивизм;false
1493;359;синтез культуры;false
1494;359;социальная координация;false
1495;360;сепаратизм;false
1496;360;меркантилизм;false
1497;360;пацифизм;false
1498;360;денацификация;false
1499;360;реваншизм;true
1500;361;марионеточное национальное государство;false
1501;361;отдельные поселения для белых и негров;true
1502;361;организация, выступающая против апартеида;false
1503;361;организация, объединившая тех, кто выступает против режима;false
1504;361;нет верного ответа;false
1505;362;самодержавная власть;false
1506;362;жестокая власть;false
1507;362;власть деспота;false
1508;362;централизованная власть;false
1509;362;неограниченная власть;true
1510;363;Парадиз;false
1511;363;Эдем;false
1512;363;Орион;false
1513;363;Ойкумена;true
1514;363;Аид;false
1515;364;1,3,5;false
1516;364;2;false
1517;364;3,6;false
1518;364;все перечисленное;false
1519;364;4,6;true
1520;365;"уязвимое место";true
1521;365;"быстрый бег";false
1522;365;"удар ногой";false
1523;365;"сила ног мифических героев";false
1524;365;"мощь", "сила";false
1525;366;хара;false
1526;366;алой;false
1527;366;веста;false
1528;366;хамос;false
1529;366;хаома;true
1530;367;название рода, из которого произошел Заратуштра;false
1531;367;предводитель массагетов, выступивший против А. Македонского;false
1532;367;сатрап Хорезма;false
1533;367;предводитель саков, выступивший против Дария I;true
1534;367;полководец Кира II;false
1535;368;большое галечное орудие, рабочий край которого оббит только с одной стороны;true
1536;368;ручное рубило;false
1537;368;метательное оружие;false
1538;368;керамический черепок с надписями чернилами или краской;false
1539;368;мелкое каменное орудие треугольной или ромбовидной формы;false
1540;369;увеличение объема мероприятий по профилактике заболеваний,;true
1541;369;сокращение сроков восстановления утраченного здоровья населения,;true
1542;369;повышение эффективности использования ресурсов здравоохранения,;true
1543;369;развитие негосударственного сектора в здравоохранении,;false
1544;369;повышение уровня квалификации медицинских работников;true
1545;370;эвтаназию,;false
1546;370;облегчение боли,;true
1547;370;сохранение врачебной тайны,;true
1548;370;гуманное и уважительное отношение,;true
1549;370;обследование и лечение;true
1550;371;только по его желанию,;true
1551;371;на усмотрение врача,;false
1552;371;с согласия родственников,;false
1553;371;с разрешения администрации,;false
1554;371;в любом случае;false
1555;372;гражданину,;false
1556;372;гражданину и членам его семьи,;false
1557;372;гражданину и членам семьи с его согласия;true
1558;373;результаты обследования,;true
1559;373;наличие заболевания, диагноз и прогноз,;true
1560;373;возможные медицинские вмешательства,;true
1561;373;методы лечения и связанный с ними риск,;true
1562;373;последствия и результаты лечения;true
1563;374;знакомиться,;true
1564;374;получить копию,;true
1565;374;получить консультацию по ней у другого специалиста;true
1566;375;опасных для окружающих,;true
1567;375;тяжелых психических,;false
1568;375;любых;false
1569;376;эвтаназия,;true
1570;376;биоэтика,;false
1571;376;танатология;false
1572;377;разрешается по просьбе больного,;false
1573;377;допускается в исключительных случаях,;false
1574;377;запрещается законом;true
1575;378;медицинского работника,;true
1576;378;родственников или друзей,;false
1577;378;любого сопровождающего,;false
1578;378;гражданина или его представителя;true
1579;379;гарантируется,;true
1580;379;не гарантируется;false
1581;380;дисфагия;true
1582;380;боль при глотании;false
1583;380;икота;false
1584;380;изжога;false
1585;380;слюнотечение.;false
1586;381;атропин;false
1587;381;метацин;false
1588;381;нитроглицерин;false
1589;381;координакс;true
